,Fullpath,Target Int,target Str
276,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulD.C4.L.wav,2,BASS
277,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulD.C4.R.wav,2,BASS
278,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulD.D2.L.wav,2,BASS
279,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulD.D2.R.wav,2,BASS
280,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulD.D3.L.wav,2,BASS
281,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulD.D3.R.wav,2,BASS
282,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulD.D4.L.wav,2,BASS
283,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulD.D4.R.wav,2,BASS
284,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulD.Db3.L.wav,2,BASS
285,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulD.Db3.R.wav,2,BASS
286,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulD.Db4.L.wav,2,BASS
287,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulD.Db4.R.wav,2,BASS
288,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulD.E2.L.wav,2,BASS
289,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulD.E2.R.wav,2,BASS
290,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulD.E3.L.wav,2,BASS
291,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulD.E3.R.wav,2,BASS
292,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulD.Eb2.L.wav,2,BASS
293,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulD.Eb2.R.wav,2,BASS
294,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulD.Eb3.L.wav,2,BASS
295,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulD.Eb3.R.wav,2,BASS
296,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulD.F2.L.wav,2,BASS
297,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulD.F2.R.wav,2,BASS
298,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulD.F3.L.wav,2,BASS
299,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulD.F3.R.wav,2,BASS
300,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulD.G2.L.wav,2,BASS
301,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulD.G2.R.wav,2,BASS
302,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulD.G3.L.wav,2,BASS
303,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulD.G3.R.wav,2,BASS
304,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulD.Gb2.L.wav,2,BASS
305,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulD.Gb2.R.wav,2,BASS
306,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulD.Gb3.L.wav,2,BASS
307,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulD.Gb3.R.wav,2,BASS
308,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulE.A1.L.wav,2,BASS
309,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulE.A1.R.wav,2,BASS
310,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulE.A2.L.wav,2,BASS
311,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulE.A2.R.wav,2,BASS
312,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulE.Ab1.L.wav,2,BASS
313,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulE.Ab1.R.wav,2,BASS
314,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulE.Ab2.L.wav,2,BASS
315,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulE.Ab2.R.wav,2,BASS
316,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulE.B1.L.wav,2,BASS
317,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulE.B1.R.wav,2,BASS
318,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulE.B2.L.wav,2,BASS
319,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulE.B2.R.wav,2,BASS
320,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulE.Bb1.L.wav,2,BASS
321,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulE.Bb1.R.wav,2,BASS
322,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulE.Bb2.L.wav,2,BASS
323,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulE.Bb2.R.wav,2,BASS
324,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulE.C2.L.wav,2,BASS
325,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulE.C2.R.wav,2,BASS
326,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulE.C3.L.wav,2,BASS
327,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulE.C3.R.wav,2,BASS
328,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulE.D2.L.wav,2,BASS
329,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulE.D2.R.wav,2,BASS
330,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulE.D3.L.wav,2,BASS
331,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulE.D3.R.wav,2,BASS
332,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulE.Db2.L.wav,2,BASS
333,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulE.Db2.R.wav,2,BASS
334,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulE.Db3.L.wav,2,BASS
335,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulE.Db3.R.wav,2,BASS
336,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulE.E1.L.wav,2,BASS
337,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulE.E1.R.wav,2,BASS
338,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulE.E2.L.wav,2,BASS
339,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulE.E2.R.wav,2,BASS
340,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulE.E3.L.wav,2,BASS
341,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulE.E3.R.wav,2,BASS
342,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulE.Eb2.L.wav,2,BASS
343,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulE.Eb2.R.wav,2,BASS
344,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulE.Eb3.L.wav,2,BASS
345,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulE.Eb3.R.wav,2,BASS
346,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulE.F1.L.wav,2,BASS
347,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulE.F1.R.wav,2,BASS
348,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulE.F2.L.wav,2,BASS
349,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulE.F2.R.wav,2,BASS
350,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulE.G1.L.wav,2,BASS
351,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulE.G1.R.wav,2,BASS
352,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulE.G2.L.wav,2,BASS
353,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulE.G2.R.wav,2,BASS
354,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulE.Gb1.L.wav,2,BASS
355,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulE.Gb1.R.wav,2,BASS
356,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulE.Gb2.L.wav,2,BASS
357,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulE.Gb2.R.wav,2,BASS
358,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulG.A2.L.wav,2,BASS
359,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulG.A2.R.wav,2,BASS
360,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulG.A3.L.wav,2,BASS
361,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulG.A3.R.wav,2,BASS
362,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulG.Ab2.L.wav,2,BASS
363,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulG.Ab2.R.wav,2,BASS
364,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulG.Ab3.L.wav,2,BASS
365,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulG.Ab3.R.wav,2,BASS
366,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulG.B2.L.wav,2,BASS
367,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulG.B2.R.wav,2,BASS
368,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulG.B3.L.wav,2,BASS
369,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulG.B3.R.wav,2,BASS
370,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulG.Bb2.L.wav,2,BASS
371,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulG.Bb2.R.wav,2,BASS
372,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulG.Bb3.L.wav,2,BASS
373,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulG.Bb3.R.wav,2,BASS
374,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulG.C3.L.wav,2,BASS
375,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulG.C3.R.wav,2,BASS
376,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulG.C4.L.wav,2,BASS
377,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulG.C4.R.wav,2,BASS
378,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulG.D3.L.wav,2,BASS
379,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulG.D3.R.wav,2,BASS
380,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulG.D4.L.wav,2,BASS
381,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulG.D4.R.wav,2,BASS
382,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulG.Db3.L.wav,2,BASS
383,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulG.Db3.R.wav,2,BASS
384,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulG.Db4.L.wav,2,BASS
385,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulG.Db4.R.wav,2,BASS
386,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulG.E3.L.wav,2,BASS
387,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulG.E3.R.wav,2,BASS
388,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulG.E4.L.wav,2,BASS
389,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulG.E4.R.wav,2,BASS
390,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulG.Eb3.L.wav,2,BASS
391,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulG.Eb3.R.wav,2,BASS
392,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulG.Eb4.L.wav,2,BASS
393,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulG.Eb4.R.wav,2,BASS
394,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulG.F3.L.wav,2,BASS
395,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulG.F3.R.wav,2,BASS
396,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulG.F4.L.wav,2,BASS
397,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulG.F4.R.wav,2,BASS
398,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulG.G2.L.wav,2,BASS
399,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulG.G2.R.wav,2,BASS
400,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulG.G3.L.wav,2,BASS
401,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulG.G3.R.wav,2,BASS
402,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulG.G4.L.wav,2,BASS
403,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulG.G4.R.wav,2,BASS
404,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulG.Gb3.L.wav,2,BASS
405,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulG.Gb3.R.wav,2,BASS
406,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulG.Gb4.L.wav,2,BASS
407,C:\Users\Landon\Documents\audioWAV\Bass.arco.sulG.Gb4.R.wav,2,BASS
408,C:\Users\Landon\Documents\audioWAV\BassClarinet.A2.L.wav,3,BASSCLARINET
409,C:\Users\Landon\Documents\audioWAV\BassClarinet.A2.R.wav,3,BASSCLARINET
410,C:\Users\Landon\Documents\audioWAV\BassClarinet.A3.L.wav,3,BASSCLARINET
411,C:\Users\Landon\Documents\audioWAV\BassClarinet.A3.R.wav,3,BASSCLARINET
412,C:\Users\Landon\Documents\audioWAV\BassClarinet.A4.L.wav,3,BASSCLARINET
413,C:\Users\Landon\Documents\audioWAV\BassClarinet.A4.R.wav,3,BASSCLARINET
414,C:\Users\Landon\Documents\audioWAV\BassClarinet.A5.L.wav,3,BASSCLARINET
415,C:\Users\Landon\Documents\audioWAV\BassClarinet.A5.R.wav,3,BASSCLARINET
416,C:\Users\Landon\Documents\audioWAV\BassClarinet.Ab2.L.wav,3,BASSCLARINET
417,C:\Users\Landon\Documents\audioWAV\BassClarinet.Ab2.R.wav,3,BASSCLARINET
418,C:\Users\Landon\Documents\audioWAV\BassClarinet.Ab3.L.wav,3,BASSCLARINET
419,C:\Users\Landon\Documents\audioWAV\BassClarinet.Ab3.R.wav,3,BASSCLARINET
420,C:\Users\Landon\Documents\audioWAV\BassClarinet.Ab4.L.wav,3,BASSCLARINET
421,C:\Users\Landon\Documents\audioWAV\BassClarinet.Ab4.R.wav,3,BASSCLARINET
422,C:\Users\Landon\Documents\audioWAV\BassClarinet.Ab5.L.wav,3,BASSCLARINET
423,C:\Users\Landon\Documents\audioWAV\BassClarinet.Ab5.R.wav,3,BASSCLARINET
424,C:\Users\Landon\Documents\audioWAV\BassClarinet.B2.L.wav,3,BASSCLARINET
425,C:\Users\Landon\Documents\audioWAV\BassClarinet.B2.R.wav,3,BASSCLARINET
426,C:\Users\Landon\Documents\audioWAV\BassClarinet.B3.L.wav,3,BASSCLARINET
427,C:\Users\Landon\Documents\audioWAV\BassClarinet.B3.R.wav,3,BASSCLARINET
428,C:\Users\Landon\Documents\audioWAV\BassClarinet.B4.L.wav,3,BASSCLARINET
429,C:\Users\Landon\Documents\audioWAV\BassClarinet.B4.R.wav,3,BASSCLARINET
430,C:\Users\Landon\Documents\audioWAV\BassClarinet.Bb2.L.wav,3,BASSCLARINET
431,C:\Users\Landon\Documents\audioWAV\BassClarinet.Bb2.R.wav,3,BASSCLARINET
432,C:\Users\Landon\Documents\audioWAV\BassClarinet.Bb3.L.wav,3,BASSCLARINET
433,C:\Users\Landon\Documents\audioWAV\BassClarinet.Bb3.R.wav,3,BASSCLARINET
434,C:\Users\Landon\Documents\audioWAV\BassClarinet.Bb4.L.wav,3,BASSCLARINET
435,C:\Users\Landon\Documents\audioWAV\BassClarinet.Bb4.R.wav,3,BASSCLARINET
436,C:\Users\Landon\Documents\audioWAV\BassClarinet.Bb5.L.wav,3,BASSCLARINET
437,C:\Users\Landon\Documents\audioWAV\BassClarinet.Bb5.R.wav,3,BASSCLARINET
438,C:\Users\Landon\Documents\audioWAV\BassClarinet.C3.L.wav,3,BASSCLARINET
439,C:\Users\Landon\Documents\audioWAV\BassClarinet.C3.R.wav,3,BASSCLARINET
440,C:\Users\Landon\Documents\audioWAV\BassClarinet.C4.L.wav,3,BASSCLARINET
441,C:\Users\Landon\Documents\audioWAV\BassClarinet.C4.R.wav,3,BASSCLARINET
442,C:\Users\Landon\Documents\audioWAV\BassClarinet.C5.L.wav,3,BASSCLARINET
443,C:\Users\Landon\Documents\audioWAV\BassClarinet.C5.R.wav,3,BASSCLARINET
444,C:\Users\Landon\Documents\audioWAV\BassClarinet.D2.L.wav,3,BASSCLARINET
445,C:\Users\Landon\Documents\audioWAV\BassClarinet.D2.R.wav,3,BASSCLARINET
446,C:\Users\Landon\Documents\audioWAV\BassClarinet.D3.L.wav,3,BASSCLARINET
447,C:\Users\Landon\Documents\audioWAV\BassClarinet.D3.R.wav,3,BASSCLARINET
448,C:\Users\Landon\Documents\audioWAV\BassClarinet.D4.L.wav,3,BASSCLARINET
449,C:\Users\Landon\Documents\audioWAV\BassClarinet.D4.R.wav,3,BASSCLARINET
450,C:\Users\Landon\Documents\audioWAV\BassClarinet.D5.L.wav,3,BASSCLARINET
451,C:\Users\Landon\Documents\audioWAV\BassClarinet.D5.R.wav,3,BASSCLARINET
452,C:\Users\Landon\Documents\audioWAV\BassClarinet.Db2.L.wav,3,BASSCLARINET
453,C:\Users\Landon\Documents\audioWAV\BassClarinet.Db2.R.wav,3,BASSCLARINET
454,C:\Users\Landon\Documents\audioWAV\BassClarinet.Db3.L.wav,3,BASSCLARINET
455,C:\Users\Landon\Documents\audioWAV\BassClarinet.Db3.R.wav,3,BASSCLARINET
456,C:\Users\Landon\Documents\audioWAV\BassClarinet.Db4.L.wav,3,BASSCLARINET
457,C:\Users\Landon\Documents\audioWAV\BassClarinet.Db4.R.wav,3,BASSCLARINET
458,C:\Users\Landon\Documents\audioWAV\BassClarinet.Db5.L.wav,3,BASSCLARINET
459,C:\Users\Landon\Documents\audioWAV\BassClarinet.Db5.R.wav,3,BASSCLARINET
460,C:\Users\Landon\Documents\audioWAV\BassClarinet.E2.L.wav,3,BASSCLARINET
461,C:\Users\Landon\Documents\audioWAV\BassClarinet.E2.R.wav,3,BASSCLARINET
462,C:\Users\Landon\Documents\audioWAV\BassClarinet.E3.L.wav,3,BASSCLARINET
463,C:\Users\Landon\Documents\audioWAV\BassClarinet.E3.R.wav,3,BASSCLARINET
464,C:\Users\Landon\Documents\audioWAV\BassClarinet.E4.L.wav,3,BASSCLARINET
465,C:\Users\Landon\Documents\audioWAV\BassClarinet.E4.R.wav,3,BASSCLARINET
466,C:\Users\Landon\Documents\audioWAV\BassClarinet.E5.L.wav,3,BASSCLARINET
467,C:\Users\Landon\Documents\audioWAV\BassClarinet.E5.R.wav,3,BASSCLARINET
468,C:\Users\Landon\Documents\audioWAV\BassClarinet.Eb2.L.wav,3,BASSCLARINET
469,C:\Users\Landon\Documents\audioWAV\BassClarinet.Eb2.R.wav,3,BASSCLARINET
470,C:\Users\Landon\Documents\audioWAV\BassClarinet.Eb3.L.wav,3,BASSCLARINET
471,C:\Users\Landon\Documents\audioWAV\BassClarinet.Eb3.R.wav,3,BASSCLARINET
472,C:\Users\Landon\Documents\audioWAV\BassClarinet.Eb4.L.wav,3,BASSCLARINET
473,C:\Users\Landon\Documents\audioWAV\BassClarinet.Eb4.R.wav,3,BASSCLARINET
474,C:\Users\Landon\Documents\audioWAV\BassClarinet.Eb5.L.wav,3,BASSCLARINET
475,C:\Users\Landon\Documents\audioWAV\BassClarinet.Eb5.R.wav,3,BASSCLARINET
476,C:\Users\Landon\Documents\audioWAV\BassClarinet.F2.L.wav,3,BASSCLARINET
477,C:\Users\Landon\Documents\audioWAV\BassClarinet.F2.R.wav,3,BASSCLARINET
478,C:\Users\Landon\Documents\audioWAV\BassClarinet.F3.L.wav,3,BASSCLARINET
479,C:\Users\Landon\Documents\audioWAV\BassClarinet.F3.R.wav,3,BASSCLARINET
480,C:\Users\Landon\Documents\audioWAV\BassClarinet.F4.L.wav,3,BASSCLARINET
481,C:\Users\Landon\Documents\audioWAV\BassClarinet.F4.R.wav,3,BASSCLARINET
482,C:\Users\Landon\Documents\audioWAV\BassClarinet.F5.L.wav,3,BASSCLARINET
483,C:\Users\Landon\Documents\audioWAV\BassClarinet.F5.R.wav,3,BASSCLARINET
484,C:\Users\Landon\Documents\audioWAV\BassClarinet.G2.L.wav,3,BASSCLARINET
485,C:\Users\Landon\Documents\audioWAV\BassClarinet.G2.R.wav,3,BASSCLARINET
486,C:\Users\Landon\Documents\audioWAV\BassClarinet.G3.L.wav,3,BASSCLARINET
487,C:\Users\Landon\Documents\audioWAV\BassClarinet.G3.R.wav,3,BASSCLARINET
488,C:\Users\Landon\Documents\audioWAV\BassClarinet.G4.L.wav,3,BASSCLARINET
489,C:\Users\Landon\Documents\audioWAV\BassClarinet.G4.R.wav,3,BASSCLARINET
490,C:\Users\Landon\Documents\audioWAV\BassClarinet.G5.L.wav,3,BASSCLARINET
491,C:\Users\Landon\Documents\audioWAV\BassClarinet.G5.R.wav,3,BASSCLARINET
492,C:\Users\Landon\Documents\audioWAV\BassClarinet.Gb2.L.wav,3,BASSCLARINET
493,C:\Users\Landon\Documents\audioWAV\BassClarinet.Gb2.R.wav,3,BASSCLARINET
494,C:\Users\Landon\Documents\audioWAV\BassClarinet.Gb3.L.wav,3,BASSCLARINET
495,C:\Users\Landon\Documents\audioWAV\BassClarinet.Gb3.R.wav,3,BASSCLARINET
496,C:\Users\Landon\Documents\audioWAV\BassClarinet.Gb4.L.wav,3,BASSCLARINET
497,C:\Users\Landon\Documents\audioWAV\BassClarinet.Gb4.R.wav,3,BASSCLARINET
498,C:\Users\Landon\Documents\audioWAV\BassClarinet.Gb5.L.wav,3,BASSCLARINET
499,C:\Users\Landon\Documents\audioWAV\BassClarinet.Gb5.R.wav,3,BASSCLARINET
500,C:\Users\Landon\Documents\audioWAV\BassFlute.A3.L.wav,4,BASSFLUTE
501,C:\Users\Landon\Documents\audioWAV\BassFlute.A3.R.wav,4,BASSFLUTE
502,C:\Users\Landon\Documents\audioWAV\BassFlute.A4.L.wav,4,BASSFLUTE
503,C:\Users\Landon\Documents\audioWAV\BassFlute.A4.R.wav,4,BASSFLUTE
504,C:\Users\Landon\Documents\audioWAV\BassFlute.A5.L.wav,4,BASSFLUTE
505,C:\Users\Landon\Documents\audioWAV\BassFlute.A5.R.wav,4,BASSFLUTE
506,C:\Users\Landon\Documents\audioWAV\BassFlute.Ab3.L.wav,4,BASSFLUTE
507,C:\Users\Landon\Documents\audioWAV\BassFlute.Ab3.R.wav,4,BASSFLUTE
508,C:\Users\Landon\Documents\audioWAV\BassFlute.Ab4.L.wav,4,BASSFLUTE
509,C:\Users\Landon\Documents\audioWAV\BassFlute.Ab4.R.wav,4,BASSFLUTE
510,C:\Users\Landon\Documents\audioWAV\BassFlute.Ab5.L.wav,4,BASSFLUTE
511,C:\Users\Landon\Documents\audioWAV\BassFlute.Ab5.R.wav,4,BASSFLUTE
512,C:\Users\Landon\Documents\audioWAV\BassFlute.B3.L.wav,4,BASSFLUTE
513,C:\Users\Landon\Documents\audioWAV\BassFlute.B3.R.wav,4,BASSFLUTE
514,C:\Users\Landon\Documents\audioWAV\BassFlute.B4.L.wav,4,BASSFLUTE
515,C:\Users\Landon\Documents\audioWAV\BassFlute.B4.R.wav,4,BASSFLUTE
516,C:\Users\Landon\Documents\audioWAV\BassFlute.B5.L.wav,4,BASSFLUTE
517,C:\Users\Landon\Documents\audioWAV\BassFlute.B5.R.wav,4,BASSFLUTE
518,C:\Users\Landon\Documents\audioWAV\BassFlute.Bb3.L.wav,4,BASSFLUTE
519,C:\Users\Landon\Documents\audioWAV\BassFlute.Bb3.R.wav,4,BASSFLUTE
520,C:\Users\Landon\Documents\audioWAV\BassFlute.Bb4.L.wav,4,BASSFLUTE
521,C:\Users\Landon\Documents\audioWAV\BassFlute.Bb4.R.wav,4,BASSFLUTE
522,C:\Users\Landon\Documents\audioWAV\BassFlute.Bb5.L.wav,4,BASSFLUTE
523,C:\Users\Landon\Documents\audioWAV\BassFlute.Bb5.R.wav,4,BASSFLUTE
524,C:\Users\Landon\Documents\audioWAV\BassFlute.C3.L.wav,4,BASSFLUTE
525,C:\Users\Landon\Documents\audioWAV\BassFlute.C3.R.wav,4,BASSFLUTE
526,C:\Users\Landon\Documents\audioWAV\BassFlute.C4.L.wav,4,BASSFLUTE
527,C:\Users\Landon\Documents\audioWAV\BassFlute.C4.R.wav,4,BASSFLUTE
528,C:\Users\Landon\Documents\audioWAV\BassFlute.C5.L.wav,4,BASSFLUTE
529,C:\Users\Landon\Documents\audioWAV\BassFlute.C5.R.wav,4,BASSFLUTE
530,C:\Users\Landon\Documents\audioWAV\BassFlute.C6.L.wav,4,BASSFLUTE
531,C:\Users\Landon\Documents\audioWAV\BassFlute.C6.R.wav,4,BASSFLUTE
532,C:\Users\Landon\Documents\audioWAV\BassFlute.D3.L.wav,4,BASSFLUTE
533,C:\Users\Landon\Documents\audioWAV\BassFlute.D3.R.wav,4,BASSFLUTE
534,C:\Users\Landon\Documents\audioWAV\BassFlute.D4.L.wav,4,BASSFLUTE
535,C:\Users\Landon\Documents\audioWAV\BassFlute.D4.R.wav,4,BASSFLUTE
536,C:\Users\Landon\Documents\audioWAV\BassFlute.D5.L.wav,4,BASSFLUTE
537,C:\Users\Landon\Documents\audioWAV\BassFlute.D5.R.wav,4,BASSFLUTE
538,C:\Users\Landon\Documents\audioWAV\BassFlute.Db3.L.wav,4,BASSFLUTE
539,C:\Users\Landon\Documents\audioWAV\BassFlute.Db3.R.wav,4,BASSFLUTE
540,C:\Users\Landon\Documents\audioWAV\BassFlute.Db4.L.wav,4,BASSFLUTE
541,C:\Users\Landon\Documents\audioWAV\BassFlute.Db4.R.wav,4,BASSFLUTE
542,C:\Users\Landon\Documents\audioWAV\BassFlute.Db5.L.wav,4,BASSFLUTE
543,C:\Users\Landon\Documents\audioWAV\BassFlute.Db5.R.wav,4,BASSFLUTE
544,C:\Users\Landon\Documents\audioWAV\BassFlute.Db6.L.wav,4,BASSFLUTE
545,C:\Users\Landon\Documents\audioWAV\BassFlute.Db6.R.wav,4,BASSFLUTE
546,C:\Users\Landon\Documents\audioWAV\BassFlute.E3.L.wav,4,BASSFLUTE
547,C:\Users\Landon\Documents\audioWAV\BassFlute.E3.R.wav,4,BASSFLUTE
548,C:\Users\Landon\Documents\audioWAV\BassFlute.E4.L.wav,4,BASSFLUTE
549,C:\Users\Landon\Documents\audioWAV\BassFlute.E4.R.wav,4,BASSFLUTE
550,C:\Users\Landon\Documents\audioWAV\BassFlute.E5.L.wav,4,BASSFLUTE
551,C:\Users\Landon\Documents\audioWAV\BassFlute.E5.R.wav,4,BASSFLUTE
552,C:\Users\Landon\Documents\audioWAV\BassFlute.Eb3.L.wav,4,BASSFLUTE
553,C:\Users\Landon\Documents\audioWAV\BassFlute.Eb3.R.wav,4,BASSFLUTE
554,C:\Users\Landon\Documents\audioWAV\BassFlute.Eb4.L.wav,4,BASSFLUTE
555,C:\Users\Landon\Documents\audioWAV\BassFlute.Eb4.R.wav,4,BASSFLUTE
556,C:\Users\Landon\Documents\audioWAV\BassFlute.Eb5.L.wav,4,BASSFLUTE
557,C:\Users\Landon\Documents\audioWAV\BassFlute.Eb5.R.wav,4,BASSFLUTE
558,C:\Users\Landon\Documents\audioWAV\BassFlute.F3.L.wav,4,BASSFLUTE
559,C:\Users\Landon\Documents\audioWAV\BassFlute.F3.R.wav,4,BASSFLUTE
560,C:\Users\Landon\Documents\audioWAV\BassFlute.F4.L.wav,4,BASSFLUTE
561,C:\Users\Landon\Documents\audioWAV\BassFlute.F4.R.wav,4,BASSFLUTE
562,C:\Users\Landon\Documents\audioWAV\BassFlute.F5.L.wav,4,BASSFLUTE
563,C:\Users\Landon\Documents\audioWAV\BassFlute.F5.R.wav,4,BASSFLUTE
564,C:\Users\Landon\Documents\audioWAV\BassFlute.G3.L.wav,4,BASSFLUTE
565,C:\Users\Landon\Documents\audioWAV\BassFlute.G3.R.wav,4,BASSFLUTE
566,C:\Users\Landon\Documents\audioWAV\BassFlute.G4.L.wav,4,BASSFLUTE
